1.692980550359902054e+03,0.000000000000000000e+00,5.265602486317741295e+02
0.000000000000000000e+00,1.701896122854872146e+03,9.672536828503078823e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
